InvoiceNo,Quantity,UnitPrice,CustomerID
557621,6,2.95,12444.0
568831,1,3.75,16059.0
549578,25,0.42,17340.0
536500,3,2.95,17377.0
540154,1,1.66,
580511,10,1.25,12560.0
572552,4,1.25,14096.0
541277,2,7.95,12673.0
550799,2,9.95,17115.0
545635,25,0.42,13557.0
542124,12,1.25,14248.0
553549,3,1.63,
541423,3,1.63,
581492,1,6.63,
548163,1,1.63,
560491,36,0.65,12415.0
562031,2,1.65,16984.0
548373,1,12.46,
551846,12,1.25,13047.0
563110,24,0.55,14849.0
558620,1,1.65,15584.0
555149,3,0.83,
565413,24,0.55,18223.0
574315,2,8.5,17076.0
538869,6,2.95,15107.0
540021,5,0.42,17841.0
562099,10,2.08,14688.0
577783,48,0.42,18139.0
553940,10,1.65,14112.0
541872,6,1.25,14796.0
571082,2,2.46,
560362,8,0.85,13488.0
577774,2,2.95,16712.0
538908,2,6.75,16954.0
559337,1,0.83,
548714,1,0.85,17337.0
553184,1,1.65,13232.0
576095,10,2.08,14904.0
556887,1,2.1,14606.0
577022,8,0.38,13668.0
553523,11,4.96,
554992,1,1.65,16686.0
573492,1,1.25,13544.0
564857,1,14.13,
578041,3,2.1,17338.0
574707,20,1.65,17107.0
552558,4,4.25,14766.0
538053,6,2.95,15856.0
578009,8,0.63,14467.0
577092,6,2.95,15136.0
562102,12,1.45,13089.0
537595,1,0.42,13569.0
564817,1,3.29,
550636,1,10.79,
550670,12,0.42,17734.0
538896,12,1.65,16145.0
576246,10,0.29,17566.0
542727,3,0.42,17604.0
537362,2,1.25,17596.0
580752,4,4.25,12478.0
568135,3,8.29,
555420,12,1.25,13458.0
547663,2,2.95,16022.0
557619,5,0.42,17757.0
568708,30,1.65,12393.0
578852,1,1.25,17841.0
547089,12,2.95,
540517,1,8.5,17128.0
575884,10,2.08,12685.0
581492,1,4.13,
576598,24,2.95,13437.0
575477,11,1.63,
581256,3,16.67,
545978,3,4.15,13975.0
574682,1,1.65,14963.0
571033,40,2.55,14251.0
568177,48,0.39,13536.0
544189,4,3.75,15867.0
562717,1,3.29,
579536,12,0.85,12957.0
563691,2,7.95,13668.0
579885,1,8.25,15444.0
580730,1,2.46,
580164,12,4.15,18097.0
576073,4,1.25,16930.0
537429,8,1.45,12748.0
537254,2,2.95,15898.0
549553,2,1.25,16931.0
560271,1,1.95,16474.0
552563,12,2.55,17597.0
546643,6,2.95,16214.0
563571,2,3.95,15541.0
577497,1,4.95,17555.0
566075,3,4.95,16173.0
545053,5,2.95,17516.0
572669,1,4.95,16549.0
556184,18,2.55,16592.0
543173,3,5.95,13871.0
540545,25,0.42,13451.0
571247,24,1.69,15826.0
538199,3,1.25,14082.0
570001,36,1.25,14427.0
541422,4,0.42,
555841,36,0.21,14583.0
540849,3,5.95,14270.0
578306,4,3.75,17410.0
544336,1,1.65,13230.0
565465,4,4.15,15364.0
568833,80,0.06,17348.0
576778,5,2.95,16085.0
548659,4,3.75,13418.0
539492,2,2.51,
560701,1,1.65,16729.0
561236,6,2.55,15159.0
540995,1,3.29,
569479,24,4.15,13408.0
557500,10,2.46,
557324,1,2.46,
544681,2,7.46,
C548356,-3,1.25,12472.0
567796,6,0.65,16395.0
578946,3,2.95,16005.0
562553,4,2.46,
578953,5,2.49,13546.0
550526,6,2.95,14309.0
556017,12,0.42,15382.0
566932,1,2.95,17576.0
574915,10,2.08,16779.0
548663,1,4.13,
575985,5,3.75,17841.0
580983,3,1.25,
554278,1,9.95,13831.0
558777,3,0.83,
550169,10,2.08,14482.0
560025,1,2.08,18283.0
559921,2,0.79,13667.0
560938,1,6.63,
567822,6,4.95,17644.0
551284,2,0.65,15005.0
559660,144,0.72,16701.0
538095,2,3.75,17097.0
541596,3,1.25,17602.0
551414,3,5.45,15622.0
565450,1,16.95,17722.0
550264,12,6.95,13426.0
555133,12,0.85,16810.0
567670,1,1.63,
573353,3,0.85,16115.0
C555935,-10,1.65,12567.0
557293,1,4.95,16326.0
541695,1,2.46,
547385,3,2.46,
546426,1,1.45,13708.0
555923,1,2.46,
567462,1,8.25,14446.0
552296,1,2.55,15518.0
541288,4,2.95,14525.0
575943,3,3.25,17920.0
561209,1,2.92,
548171,96,0.72,16422.0
575612,10,0.85,17416.0
545048,2,2.95,14810.0
570872,1,0.83,
565617,3,1.63,
570416,2,9.95,15608.0
574709,3,0.85,17768.0
570690,3,1.63,
558475,2,1.63,
554285,4,4.13,
541671,12,0.85,14735.0
578551,1,0.85,12937.0
566023,12,1.65,12955.0
543370,12,0.85,12359.0
554157,1,1.65,18283.0
538877,8,8.47,
549906,2,2.95,14998.0
551283,1,7.95,16755.0
576695,2,4.15,16469.0
579885,2,7.95,15444.0
571041,1,4.95,14527.0
577106,1,2.1,14456.0
563915,4,1.25,14224.0
545890,10,1.95,16782.0
557792,1,7.95,16987.0
572758,2,4.13,
579167,2,2.49,16800.0
581413,10,1.65,16833.0
551014,24,0.29,13209.0
556125,3,4.95,12947.0
576318,8,1.95,15058.0
572517,3,0.65,15068.0
580884,1,1.25,15907.0
562587,48,1.25,15640.0
548894,1,5.79,
556341,6,2.55,16614.0
581439,7,0.63,
541870,1,1.63,
554699,6,2.55,12613.0
536742,1,1.65,16916.0
C555384,-1,2.08,13534.0
575739,2,4.13,
538171,3,3.25,17530.0
570452,12,1.65,12427.0
558388,24,0.42,
537126,1,2.95,18118.0
577850,24,0.85,14911.0
575923,12,1.25,17069.0
548258,2,16.95,14146.0
550777,10,2.08,16558.0
537604,8,1.69,13488.0
548664,6,2.95,14911.0
566864,5,1.65,17786.0
549188,4,3.75,13731.0
580865,1,0.85,17914.0
580908,4,7.95,16495.0
570660,48,1.25,14866.0
547850,5,1.25,14472.0
569374,1,58.29,
579899,4,4.15,15687.0
580983,4,3.29,
546738,5,4.95,16422.0
577545,3,1.45,16931.0
580276,5,2.1,16426.0
545690,2,1.49,13263.0
551835,4,3.75,17646.0
551328,-23,0.0,
561214,1,3.29,
576364,2,3.95,15009.0
552493,1,0.83,
567183,4,0.85,14769.0
548631,1,2.95,13184.0
562345,72,0.29,13694.0
540154,5,0.85,
543170,50,0.42,17334.0
578270,1,0.83,14096.0
572704,2,3.29,
540352,3,3.36,
544465,1,2.55,13168.0
578068,2,1.25,14505.0
541012,2,1.95,17019.0
566049,4,8.25,15730.0
574328,12,5.95,13081.0
539034,24,1.25,16161.0
547374,1,1.45,16110.0
537640,61,2.51,
549325,6,2.95,12717.0
563613,24,0.85,12688.0
548654,24,1.25,12569.0
565431,1,0.55,14965.0
544598,1,2.46,
538382,1,4.95,17218.0
539856,1,0.0,
546306,1,10.79,
540355,6,4.21,
574444,2,2.1,18122.0
565994,2,2.95,13244.0
576927,10,2.08,12567.0
545702,3,1.65,14247.0
569462,3,4.95,17014.0
546116,4,7.95,15367.0
577669,12,2.08,15567.0
555277,2,0.79,
560080,144,0.73,17450.0
540489,1,4.95,13593.0
578995,4,2.1,15861.0
545041,2,12.75,14952.0
553673,12,1.25,16814.0
565851,6,2.1,14911.0
552659,21,3.29,
580831,20,1.25,14418.0
568189,2,12.5,14757.0
552676,5,4.13,
541493,1,5.79,
573036,4,3.95,12437.0
552054,10,2.08,15062.0
576618,1,2.08,
542241,1,1.25,16409.0
578344,6,2.46,
568712,1,12.75,17841.0
558906,4,0.29,15555.0
577157,12,1.25,12451.0
571797,12,4.13,
554376,2,1.65,15719.0
547396,3,6.63,
577782,2,0.85,16549.0
575041,6,1.25,17289.0
580537,1,2.89,
581377,12,2.95,14138.0
547063,12,1.25,14769.0
560824,1,8.5,17935.0
551717,2,1.25,13263.0
573020,12,2.1,14842.0
555923,1,2.46,
569672,48,0.19,17841.0
575931,6,2.95,16560.0
551997,1,1.63,
580547,-390,0.0,
577057,2,2.08,12748.0
555548,3,1.95,17811.0
573195,6,2.1,12432.0
572311,32,1.69,14035.0
538707,2,0.65,17894.0
538067,2,1.95,15288.0
540178,12,1.25,12681.0
552508,1,0.83,
544106,4,3.95,14530.0
558237,3,0.83,12867.0
565397,1,3.75,14171.0
545340,25,0.42,15416.0
572284,1,16.65,16744.0
568346,2,8.29,14096.0
549568,24,1.25,15665.0
539453,4,4.21,
575952,5,0.12,16015.0
569570,240,4.15,16684.0
560927,12,0.42,13078.0
570258,2,5.79,
536595,1,1.25,13576.0
575086,12,1.95,16618.0
545060,12,0.42,15547.0
574444,1,1.45,18122.0
576246,4,3.75,17566.0
543161,24,0.29,14497.0
563350,4,5.95,14498.0
567917,36,0.83,14298.0
574866,2,1.25,12748.0
539471,12,0.42,17358.0
580438,10,1.45,12827.0
565479,12,1.65,13999.0
542303,12,0.85,12539.0
569932,18,1.25,18221.0
548492,24,0.12,17841.0
560915,20,2.08,13313.0
537898,10,4.95,17377.0
546896,8,2.46,
550134,6,2.95,16249.0
565648,1,2.25,18196.0
563093,2,2.46,
568868,2,12.75,12957.0
552000,7,2.08,
546414,1,4.95,16768.0
567707,24,2.89,14676.0
559109,3,2.95,15021.0
562420,3,7.46,
537434,20,1.66,
578815,6,1.95,13860.0
569424,3,4.15,15529.0
561911,6,18.0,12534.0
538437,2,1.25,16010.0
538418,2,1.25,17372.0
537632,1,13541.33,
538488,6,2.1,13715.0
543519,8,1.65,17083.0
538504,12,2.95,16011.0
538558,1,4.25,13069.0
540098,1,2.95,16241.0
542344,1,9.96,
556459,1,4.13,
580482,2,0.42,16033.0
575222,5,0.42,16880.0
567473,2,6.25,17841.0
540115,6,1.65,15235.0
548732,12,0.42,16142.0
552672,2,2.46,
559907,10,2.08,12766.0
580515,24,0.42,17750.0
578547,6,2.95,12720.0
574502,1,0.83,17274.0
571034,3,4.95,12359.0
565725,12,0.83,13949.0
571244,1,1.65,17180.0
554280,3,4.25,14817.0
565857,12,1.25,14911.0
544970,12,1.65,13362.0
564356,1,4.25,13969.0
553921,9,2.55,13376.0
547171,1,0.95,17849.0
547248,1,1.63,
537350,24,0.42,14708.0
566622,12,0.85,13860.0
569530,1,0.55,17957.0
545408,48,0.85,15067.0
572931,12,1.65,17613.0
561247,12,0.83,16592.0
571247,4,4.95,15826.0
576837,1,4.96,
569910,10,2.08,17139.0
544465,16,2.95,13168.0
579689,2,0.85,14606.0
575930,1,7.46,
580276,10,0.19,16426.0
550008,6,2.95,15570.0
546755,12,0.85,12502.0
563098,4,3.75,14911.0
569216,1,2.95,15555.0
540646,2,0.43,
559305,1,4.25,17892.0
544717,12,0.85,18172.0
571445,6,2.89,12463.0
547936,1,1.65,15874.0
543668,1,5.95,18118.0
549750,1,6.95,18109.0
538508,12,0.42,15998.0
576593,2,3.25,15720.0
547379,8,1.69,12720.0
572964,2,9.95,12630.0
574342,12,0.85,13447.0
550211,1,2.5,
539324,1,2.95,14985.0
539475,6,1.25,16686.0
580091,1,0.62,17293.0
557623,8,0.85,15498.0
576326,1,0.75,16504.0
552961,4,3.95,15489.0
571809,1,4.95,15039.0
575318,24,0.55,14921.0
554285,1,1.25,
553575,40,1.69,18260.0
553214,4,34.95,13408.0
565439,3,4.95,14852.0
561209,2,10.79,
541219,9,3.29,
561097,4,3.95,15981.0
578314,1,50.0,13350.0
559836,6,2.95,13911.0
576932,2,8.5,15443.0
558045,12,1.45,12615.0
548358,6,1.65,15832.0
558614,1,2.92,
565541,4,0.29,14159.0
575943,6,0.65,17920.0
580048,2,1.25,12748.0
553708,24,1.65,16843.0
542147,9,5.95,12782.0
578923,1,7.95,14527.0
547705,6,1.25,14056.0
577805,120,0.42,13881.0
547810,1,3.75,
571510,6,2.89,18241.0
572088,2,1.45,14585.0
575602,1,1.25,17059.0
550633,4,1.65,17449.0
558680,1,4.96,
568044,4,3.75,15763.0
552040,6,7.95,12502.0
578954,1,2.95,15054.0
571352,13,1.65,18042.0
550921,12,0.65,14770.0
572550,1,8.29,
552277,12,0.42,13642.0
569697,2,8.5,17647.0
565233,1,5.79,
566041,24,1.25,13814.0
556108,1,2.46,
566985,4,2.46,
562574,2,1.25,14903.0
564840,1,1.63,
539610,1,1.25,14606.0
540247,1,2.95,15464.0
550651,2,5.95,15436.0
537153,6,1.65,16718.0
569545,1,8.29,
559547,3,1.65,17758.0
551462,8,1.69,15210.0
540353,6,0.85,13764.0
553553,12,2.08,16156.0
543235,2,1.25,14462.0
573585,1,4.13,
548504,1,0.79,
566949,1,1.25,
566949,3,1.25,
561125,6,2.1,17364.0
551856,24,0.83,15027.0
576618,1,2.46,
561399,48,0.85,15125.0
556803,7,2.46,
543919,10,1.65,13157.0
572290,2,4.15,14800.0
570011,48,0.29,16477.0
577473,1,1.45,15919.0
572867,1,2.55,14598.0
576618,5,4.13,
546304,6,1.65,14077.0
567656,1,7.46,14096.0
539436,1,0.85,
567901,1,0.42,
553224,4,1.65,17228.0
562204,2,0.39,16324.0
559165,1,0.65,12977.0
549844,1,1.65,12854.0
576054,1,0.65,15787.0
547985,12,1.25,16455.0
580983,3,1.63,
573695,4,9.95,15023.0
552659,1,3.29,
577485,3,2.95,16360.0
547386,4,2.46,
571716,1,2.46,
542618,2,2.55,14502.0
553390,1,12.75,17841.0
543214,2,7.95,12779.0
561710,1,9.95,13827.0
538866,1,1.95,17841.0
568137,6,2.1,12488.0
565613,1,8.5,13744.0
541566,48,0.42,17722.0
561911,12,1.25,12534.0
537441,6,2.95,13564.0
568397,3,6.25,15745.0
558765,12,1.25,17312.0
554160,3,2.55,17841.0
536522,2,1.25,15012.0
549976,4,4.95,15855.0
568719,1,0.83,
552285,1,1.45,14684.0
566534,21,2.46,
568063,12,1.25,15981.0
537823,1,1.28,
560544,6,2.1,12569.0
571746,6,2.95,17043.0
558621,24,0.42,13745.0
567656,1,3.29,14096.0
571913,12,0.83,18210.0
573100,6,2.1,17528.0
549932,10,0.85,13534.0
554116,5,2.55,14514.0
557324,3,3.29,
538079,12,1.65,17671.0
578344,2,4.13,
538363,4,2.95,18016.0
545216,1,2.46,
545865,200,1.65,15769.0
558614,1,2.46,
574950,1,1.63,
570211,1,1.25,13558.0
542869,8,1.69,17035.0
555925,1,2.46,
572290,6,1.95,14800.0
537868,24,0.42,12433.0
578746,3,12.46,
546306,1,8.29,
542709,12,1.25,15144.0
574102,24,2.1,16128.0
553657,1,1.65,14583.0
577728,1,0.85,17811.0
580729,2,2.46,
537199,1,2.1,15894.0
553059,96,1.06,16660.0
579754,2,1.25,17911.0
550011,1,2.55,
553831,2,7.5,14442.0
573153,300,1.79,12678.0
560491,1,2.08,12415.0
538209,1,1.65,12748.0
573245,1,1.25,17841.0
548522,2,4.95,
576840,2,0.83,
572997,36,0.42,17878.0
547418,24,0.12,13148.0
569134,3,4.25,15411.0
547925,24,0.85,12481.0
564221,1,19.96,
538524,1,9.77,
560856,25,0.42,16607.0
537646,1,2.1,17591.0
538205,6,1.65,12748.0
537624,1,5.95,12748.0
570660,48,5.45,14866.0
543737,12,0.85,12477.0
536798,12,2.95,17838.0
541851,2,5.95,17841.0
566952,2,1.25,
557129,11,0.85,17841.0
566451,3,0.65,18069.0
574034,24,4.95,17841.0
572330,1,2.1,16426.0
574074,2,3.29,
565732,10,2.08,17068.0
559693,1,9.96,
564726,12,1.25,18077.0
570244,6,0.42,14514.0
541827,1,0.83,
560257,12,2.1,13340.0
549734,1,2.95,16409.0
557472,2,7.95,12432.0
570467,8,0.83,12607.0
536801,4,3.75,
545897,4,2.46,
552514,1,1.63,
548864,1,1.45,15756.0
545186,4,0.85,17841.0
572549,1,2.91,
551868,12,1.25,12540.0
562711,5,2.95,16788.0
539240,12,1.25,15194.0
579942,4,4.65,16145.0
578325,1,2.1,16343.0
552802,2,4.95,16115.0
541658,2,2.1,15529.0
577077,6,0.85,17799.0
566164,8,8.29,
549906,6,0.85,14998.0
570465,2,3.29,
558914,11,0.0,
550712,10,0.85,15159.0
568710,1,0.39,14649.0
572994,12,1.65,17684.0
575706,12,0.42,14713.0
C561018,-1,1.65,14916.0
576076,2,2.89,14382.0
581382,12,2.08,13860.0
561209,1,3.29,
536972,2,7.95,16926.0
547106,10,1.95,15039.0
563031,2,4.95,13263.0
576617,3,3.29,
C567365,-1,8.25,15443.0
546891,1,3.29,
580730,4,5.79,
C552455,-1,587.08,
581375,6,2.08,16210.0
549566,1,1.45,13610.0
541516,1,2.46,
578703,3,1.25,17385.0
546896,2,2.5,
550638,1,4.58,
557764,12,1.25,13089.0
550525,20,1.25,14672.0
575875,7,2.46,
547967,1,24.96,
576617,1,2.46,
581147,5,1.65,16426.0
555162,6,3.25,12473.0
C547376,-1,2.55,14227.0
546522,12,2.95,13319.0
541417,1,6.35,16033.0
560036,6,3.75,14911.0
548191,1,2.46,
556812,1,4.13,
570482,1,0.39,17459.0
564328,24,1.25,12662.0
575930,1,4.13,
543484,10,1.95,12721.0
557761,25,0.42,14214.0
547106,10,1.95,15039.0
542631,4,2.55,12841.0
566274,4,1.45,13884.0
563167,12,0.65,14696.0
552316,48,0.42,15674.0
546136,1,4.13,
575477,1,15.79,
569469,5,1.65,16360.0
542370,2,7.95,13004.0
573347,3,1.65,13137.0
563848,6,3.75,14911.0
550017,12,2.08,17865.0
576518,12,1.25,16361.0
580610,1,10.79,
553552,10,2.08,17702.0
552000,2,3.29,
542602,2,4.95,15579.0
560772,2,4.13,
537137,12,0.85,16327.0
564650,96,1.45,14646.0
570428,25,0.42,15553.0
568588,4,3.75,14109.0
552232,2,24.96,
573904,7,0.85,14505.0
580884,2,2.1,15907.0
580305,12,0.42,12970.0
580833,1,1.95,16764.0
574941,61,2.95,
580612,1,8.29,
575623,24,1.25,14064.0
573585,1,16.63,
538177,1,1.66,
557263,120,0.42,14646.0
578022,1,4.95,17371.0
537227,2,8.5,17677.0
555247,12,0.95,14315.0
551518,10,2.95,15708.0
564727,2,12.75,16686.0
545027,6,10.79,
538170,16,1.69,13969.0
569700,1,58.29,
573137,1,5.79,
561388,12,1.69,12753.0
566821,6,2.89,14227.0
538349,4,2.51,
566258,1,5.95,13124.0
574672,1,1.45,13532.0
572861,12,1.25,14102.0
555025,2,8.5,17648.0
580527,2,0.39,13736.0
545901,1,0.85,15834.0
568346,3,1.25,14096.0
567818,4,2.08,14395.0
568163,2,3.75,14540.0
558240,1,8.29,
536876,7,7.62,
547830,4,0.83,
577312,10,0.85,17049.0
575671,12,1.25,12670.0
572859,1,1.25,16418.0
540163,12,0.42,13089.0
552677,1,2.46,
566731,4,0.85,17883.0
542536,64,2.46,
544824,10,6.75,17139.0
564216,12,0.85,12642.0
547386,1,2.46,
537818,6,2.95,12766.0
565434,12,0.42,12867.0
540543,6,0.85,14395.0
561102,12,0.83,12412.0
562377,2,1.65,14535.0
563242,12,4.25,17173.0
542192,1,1.25,14049.0
548191,15,2.46,
550627,12,0.85,16633.0
558475,7,2.89,
559070,12,1.25,13468.0
539595,1,1.66,
553345,10,1.95,16729.0
567618,24,0.55,12721.0
C565615,-1,12.75,12683.0
554808,2,1.95,17059.0
577751,2,1.65,12904.0
568212,1,6.35,15154.0
573897,2,4.15,16729.0
543648,12,1.25,15114.0
545023,24,1.25,12921.0
567639,6,12.75,15290.0
577800,24,0.42,15484.0
562426,3,4.95,12748.0
567513,12,8.15,14401.0
556126,10,2.08,14911.0
560433,1,4.13,
564800,12,0.79,14108.0
545979,2,1.65,12748.0
547729,12,0.42,15529.0
545154,12,1.65,12921.0
560841,12,1.25,14298.0
568578,6,6.95,15301.0
574250,5,0.79,17634.0
572758,1,3.29,
550712,10,1.65,15159.0
541684,6,2.1,15498.0
541219,1,1.25,
578035,12,2.95,16422.0
551717,1,1.45,13263.0
553013,1,4.95,
547862,3,1.25,12841.0
561611,4,1.25,17975.0
568057,2,0.83,
569533,12,0.19,16374.0
578225,24,0.42,17700.0
544335,4,1.45,14702.0
544921,12,7.65,17090.0
537399,2,1.95,13030.0
555508,5,7.95,16880.0
550955,6,2.95,14189.0
562955,4,12.46,
546963,12,1.65,16779.0
570197,2,1.25,13755.0
561485,1,0.85,17841.0
568146,10,2.08,16169.0
571716,1,2.46,
542344,1,5.79,
542528,12,0.42,13141.0
549311,6,2.95,14924.0
544495,6,2.55,12766.0
C544589,-1,5258.77,
552624,3,1.65,14505.0
566869,48,0.29,13658.0
564378,25,0.42,12417.0
541592,2,16.63,
541999,1,5.79,
543097,7,4.96,
538509,12,0.85,14413.0
569668,4,3.75,16040.0
578147,2,0.83,12748.0
546784,2,8.25,18189.0
575179,4,4.25,14284.0
559542,6,0.29,17126.0
566005,2,9.95,16426.0
553661,12,2.95,13572.0
579740,1,1.25,
538517,4,1.25,17618.0
561116,5,40.0,13520.0
553145,8,2.55,14342.0
569687,12,2.1,13709.0
562286,30,1.45,15061.0
573380,16,1.69,14572.0
572447,2,0.85,17811.0
571310,12,1.25,13394.0
553909,3,4.95,12951.0
565117,12,1.95,13089.0
579419,8,1.95,12471.0
541131,2,5.79,
559782,6,1.65,12722.0
558916,12,2.1,16985.0
551174,1,5.79,
565865,12,3.25,12637.0
547396,16,2.08,
537388,12,2.95,17682.0
560255,1,8.5,16054.0
548808,10,1.25,17774.0
555322,1,20.79,
557067,12,4.15,13098.0
545232,4,3.75,15676.0
569521,1,1.25,16474.0
565416,24,0.55,12710.0
550308,200,1.79,17029.0
C562961,-1,4.25,14305.0
558861,12,1.25,13373.0
564974,1,1.63,
538523,6,3.75,13198.0
562158,1,1.25,15039.0
571293,1,2.95,13956.0
543826,1,4.13,
575477,1,4.13,
559052,1,0.79,
556193,12,1.65,14132.0
542390,5,8.5,16814.0
553702,6,1.25,13263.0
546522,6,2.95,13319.0
580501,3,0.55,14546.0
537823,1,0.85,
577010,15,0.42,15506.0
547042,1,1.63,
563096,8,1.65,15544.0
567099,1,0.85,15311.0
579454,3,0.83,12901.0
541497,7,1.63,
565847,1,4.13,
539451,1,0.85,
540681,1,2.51,
557484,1,4.95,14796.0
547044,6,1.25,14071.0
560105,6,0.85,16794.0
543113,25,0.42,13047.0
572442,6,2.1,12546.0
561189,1,12.5,16557.0
578539,16,1.69,
544466,3,0.85,14606.0
580958,2,2.95,17266.0
562779,1,2.1,17841.0
570465,1,5.79,
543358,2,4.13,
550447,6,0.85,16033.0
571713,1,10.79,
577043,20,2.08,14282.0
556573,1,7.95,14667.0
569016,24,0.29,14916.0
575176,1,2.48,
566571,12,1.65,17037.0
544754,10,1.25,16394.0
564162,10,2.08,13481.0
557799,24,0.42,14854.0
574530,1,3.75,16887.0
557210,1,9.95,18118.0
556821,1,24.96,
544157,12,1.95,12372.0
550333,4,5.95,15410.0
543106,4,3.75,15658.0
581413,4,5.75,16833.0
549431,8,2.55,15874.0
565926,12,1.25,13305.0
568062,24,0.79,14014.0
567302,5,1.65,15058.0
576837,1,4.13,
544599,3,5.79,
570714,16,1.25,13520.0
559039,2,8.29,
557853,24,1.65,16258.0
543040,2,3.75,17337.0
542115,1,2.46,
577768,18,0.83,
556103,4,4.25,16011.0
562218,2,8.5,13851.0
578357,2,4.25,17228.0
562528,25,0.42,12610.0
578940,5,8.29,
551174,1,8.29,
551547,1,2.08,
546753,2,1.25,16383.0
542093,1,16.95,17677.0
579095,1,4.95,17988.0
556279,2,8.95,14562.0
570796,3,0.65,16241.0
555312,6,2.95,16484.0
548512,4,2.95,14410.0
560888,4,3.75,15380.0
543447,6,2.95,16265.0
577358,4,0.63,
542673,1,7.95,14527.0
565408,3,0.42,16813.0
547400,2,3.29,
574038,8,1.69,18164.0
565230,12,6.95,16705.0
578074,4,0.42,17590.0
537638,4,8.47,
557289,8,1.65,16880.0
537208,1,2.1,15889.0
541516,1,4.13,
572726,1,5.75,16056.0
539300,2,4.95,
568069,24,0.55,13336.0
573496,1,2.95,17841.0
556932,1,10.79,
544089,1,4.13,
544468,4,3.95,
576593,2,1.69,15720.0
581381,15,3.75,16933.0
537434,1,5.91,
541371,3,4.95,13983.0
574561,1,4.13,
548864,1,1.95,15756.0
568655,24,0.55,17611.0
572212,240,1.06,13918.0
548158,1,3.75,15906.0
539300,1,3.95,
550468,6,2.1,16700.0
574247,4,4.25,13168.0
561114,24,0.42,14775.0
553489,12,1.69,15730.0
580595,4,4.95,14194.0
546624,8,1.95,14193.0
556428,1,0.79,
581006,6,3.75,14911.0
539631,1,2.51,
558919,10,2.1,15078.0
580723,6,2.95,15856.0
573355,6,2.08,15865.0
540543,8,1.45,14395.0
572333,12,1.25,13704.0
557758,1,4.95,17585.0
560276,1,6.95,14606.0
546658,24,0.42,15150.0
559162,1,4.13,
551270,2,3.25,15891.0
545078,2,1.67,
540834,4,5.95,14733.0
563205,2,3.75,14040.0
545215,2,0.83,
579136,12,1.69,16094.0
577501,12,1.65,14075.0
540953,1,1.25,14587.0
543814,6,1.65,15640.0
541631,6,18.0,12637.0
552051,2,2.08,14796.0
544074,2,5.95,14156.0
536408,12,1.65,14307.0
572893,24,0.39,18059.0
550949,2,0.39,17961.0
576933,2,0.39,15529.0
541695,1,0.83,
553718,3,5.79,
548984,3,1.65,14546.0
564754,1,4.13,
544455,3,5.45,13097.0
C568418,-2,12.75,15763.0
544091,12,1.25,14897.0
562711,2,1.65,16788.0
568984,3,1.95,17813.0
568060,2,0.83,14546.0
565234,15,2.46,
C548411,-1,162.24,13316.0
558768,1,3.75,15952.0
567211,2,0.55,14159.0
578551,4,4.25,12937.0
570214,1,7.95,12748.0
564818,1,2.46,
565151,1,5.95,16923.0
572277,1,2.95,16768.0
551657,4,3.75,14911.0
558119,12,1.38,
575751,20,1.25,14911.0
542107,8,2.95,16222.0
536987,1,1.25,17198.0
577778,1,2.1,16549.0
539647,1,1.95,15460.0
548309,1,1.25,16657.0
536592,1,5.91,
581412,9,2.1,14415.0
558754,2,9.95,15518.0
571629,4,6.75,13362.0
580504,1,0.85,17936.0
556516,1,2.46,
569491,1,0.65,14056.0
573876,2,2.1,16360.0
538207,1,1.25,12748.0
558099,3,7.95,17593.0
540520,1,4.25,17555.0
571101,6,4.95,16570.0
559061,1,3.75,17220.0
537354,3,2.1,12748.0
547649,6,1.25,18118.0
554487,1,1.25,16919.0
565990,10,2.08,13577.0
556455,100,0.72,15856.0
548150,10,0.65,17315.0
566787,3,4.13,
561242,12,3.75,16258.0
559817,5,0.83,
538349,1,7.62,
537208,1,2.1,15889.0
578018,12,0.85,15311.0
552442,7,0.83,14667.0
570672,36,0.42,12536.0
569212,4,2.1,15164.0
552708,2,7.95,13487.0
C542753,-1,4.95,15881.0
568710,144,0.21,14649.0
539408,24,0.21,12720.0
539501,5,1.69,17085.0
559864,12,1.45,14916.0
577358,1,29.13,
570219,4,2.08,16809.0
546888,1,2.46,
560225,5,1.63,
538210,8,0.85,14256.0
575193,12,1.45,12681.0
543985,2,4.13,
576052,1,1.45,15787.0
536595,1,1.25,13576.0
580677,1,7.95,16200.0
544677,1,2.95,18196.0
577357,48,2.08,13098.0
564342,1,1.95,16340.0
551791,1,2.1,13220.0
537666,1,2.51,
547788,1,4.96,
565727,6,2.08,13158.0
578270,1,3.29,14096.0
564562,10,2.08,15203.0
566603,1,2.46,
562933,2,4.13,
537823,6,2.51,
557248,4,3.75,14491.0
559676,8,3.75,17340.0
564757,1,3.29,
554368,24,1.25,13267.0
559466,10,1.65,15679.0
556102,12,1.25,13115.0
548212,6,8.25,12456.0
548162,11,3.29,
572550,2,41.63,
560863,1,1.95,12748.0
C553222,-1,2.08,13662.0
574092,96,1.65,16684.0
564837,1,4.13,
562950,4,4.95,15608.0
560433,1,0.83,
538497,2,0.85,14684.0
553152,12,0.83,13089.0
536522,1,4.25,15012.0
573330,1,2.55,16923.0
536987,1,4.25,17198.0
565067,2,4.25,15856.0
536769,24,0.85,17581.0
580904,12,2.55,15311.0
547651,1,1.65,16904.0
569122,8,0.83,12694.0
542239,1,0.85,17786.0
540986,8,1.69,15291.0
574074,2,7.46,
540646,10,1.28,
570111,4,0.55,15005.0
551033,1,1.65,15039.0
